UserID,PromptID,PMCID,Valid Label,Valid Reasoning,Label,Annotations,Label Code,In Abstract,Evidence Start,Evidence End
1,2127,5787910,True,True,no significant difference,The average severity of acne in the two treatment groups did not differ significantly within any of the study periods.,0,True,804,922
0,2129,5787910,True,True,significantly decreased,"the average of patients' satisfaction score in the first group (mean = 4.78, SD = 0.4) was significantly higher than the second group (mean = 4.43, SD = 0.6) (P = 0.02), which shows that the satisfaction of patients treated with lower doses of medication (Group I) was higher than patients treated with higher doses of the drug (Group II).",-1,False,15883,16222
1,2129,5787910,True,True,significantly decreased,"Considering the significance level of 5%, a significant difference can be observed between patients' satisfaction in the two treatment groups (P < 0.05), so the average of patients' satisfaction score in the first group (mean = 4.78, SD = 0.4) was significantly higher than the second group (mean = 4.43, SD = 0.6) (P = 0.02), which shows that the satisfaction of patients treated with lower doses of medication (Group I) was higher than patients treated with higher doses of the drug (Group II).",-1,False,15726,16222
0,2130,5787910,True,True,significantly increased,"a significant difference can be seen in the frequency of side effects dry mouth, dry nose, repeated rhinorrhea, and hair thinning and loss in both groups (P < 0.05), so that the frequency of side effects in the group receiving a higher dose of the drug (the second group) was more than the group receiving the low dose of the drug (the first group).",1,False,16287,16636
1,2130,5787910,True,True,significantly increased,"As shown in Table 1, considering the significance level of 5%, a significant difference can be seen in the frequency of side effects dry mouth, dry nose, repeated rhinorrhea, and hair thinning and loss in both groups (P < 0.05), so that the frequency of side effects in the group receiving a higher dose of the drug (the second group) was more than the group receiving the low dose of the drug (the first group).",1,False,16224,16636
0,2133,4860224,True,True,no significant difference,"Overall, a quarter (76/323, 24%) of the subjects' newborns had at least one nonurgent ED visit reported during the first month of life. While such visits were reported in only 35/170 (21%) infants of the intervention group compared to 41/153 (27%) infants of the control group, this difference was not statistically significant (p = 0.12).",0,False,11933,12272
1,2133,4860224,True,True,no significant difference,"Most were Hispanic (68%), single (61%), primiparous (39%), and without high school diploma (44%). 35 (21%) neonates in the intervention group and 41 (27%) in the control group were brought at least once for a NUC to the ED (p = 0.12).",0,True,861,1095
0,2136,5444773,True,True,significantly increased,"In the presence of IAH, PSV improved oxygenation; decreased alveolar collapse, interstitial edema, and diffuse alveolar damage; and increased expression of surfactant protein B as compared to PCV.",1,True,1823,2019
1,2136,5444773,True,True,significantly increased,"In the presence of IAH, PSV improved oxygenation; decreased alveolar collapse, interstitial edema, and diffuse alveolar damage; and increased expression of surfactant protein B as compared to PCV.",1,False,1823,2019
0,2141,5387905,True,True,no significant difference,"For both paracetamol and diclofenac potassium groups at 2 hours postoperatively, there were no significant decreases in mean pain scores compared with the ibuprofen group (p-values from one-way ANOVA: 1.000, 0.06, Table 1).",0,False,11244,11467
1,2141,5387905,True,True,no significant difference,"For both paracetamol and diclofenac potassium groups at 2 hours postoperatively, there were no significant decreases in mean pain scores compared with the ibuprofen group (p-values from one-way ANOVA: 1.000, 0.06, Table 1).",0,False,11244,11467
0,2142,5867479,True,True,significantly decreased,The concentrations of serum S100B and NGF in dexmedetomidine group was lower than those in control group (P<0.01).,-1,True,1316,1430
1,2142,5867479,True,True,significantly decreased,The concentrations of serum S100B and NGF in dexmedetomidine group was lower than those in control group (P<0.01).,-1,True,1316,1430
0,2143,5867479,True,True,significantly decreased,The concentrations of serum S100B and NGF in dexmedetomidine group was lower than those in control group (P<0.01).,-1,True,1316,1430
1,2143,5867479,True,True,significantly decreased,The concentrations of serum S100B and NGF in dexmedetomidine group was lower than those in control group (P<0.01).,-1,True,1316,1430
0,2147,5029935,True,True,no significant difference,Adjusted mortality rates were similar for deaths from all causes and from respiratory and cardiovascular disease.,0,False,16259,16372
1,2147,5029935,True,True,no significant difference,"Higher LTOT duration analyzed as a continuous variable was not associated with any change in mortality rate (hazard ratio [HR] 1.00; (95% confidence interval [CI], 0.98 to 1.02) per 1 h/day increase above 15 h/day.",0,True,1143,1357
1,2147,5029935,True,True,no significant difference,"Mortality was similar between the groups for all-cause, respiratory and cardiovascular mortality.",0,True,1463,1560
0,2153,5174811,True,True,significantly decreased,"In ACCORD, aclidinium reduced night-time cough frequency (−0.36 vs 0.1 for placebo; p<0.001) and severity (−0.24 vs −0.1 for placebo; p<0.05), and frequency of night-time sputum production (−0.37 vs 0.05 for placebo; p<0.001).",-1,True,1533,1759
1,2153,5174811,True,True,significantly decreased,"In ACCORD, aclidinium reduced night-time cough frequency (−0.36 vs 0.1 for placebo; p<0.001) and severity (−0.24 vs −0.1 for placebo; p<0.05), and frequency of night-time sputum production (−0.37 vs 0.05 for placebo; p<0.001).",-1,True,1533,1759
0,2184,3118076,True,True,no significant difference,"The success rate in group I was found to be 80%, which was lower than the success rate in group II which was found to be 90%. On comparison, there was no statistically significant difference in success rate between the two study groups",0,False,10130,10365
1,2184,3118076,True,True,no significant difference,"The success rate in group I was found to be 80%, which was lower than the success rate in group II which was found to be 90%. On comparison, there is no statistically significant difference in success rate between the two study groups.",0,True,1143,1378
0,2187,4509558,True,True,no significant difference,"Primary and secondary outcomes at 36 months are shown in Table 2. 22 patients (78.6 %) in SG group and 23 patients (85.2 %) in RYGB group achieved complete remission of diabetes mellitus with HbA1c < 6.0 % (P = 0.525) and without taking antidiabetic medications, and 25 patients in each group (89.3 % vs. 92.6 %) gained successful treatment of diabetes with HbA1c ≤ 6.5 % (P = 0.100).",0,False,10056,10440
1,2187,4509558,True,True,no significant difference,"At the end point, 22 patients (78.6 %) in SG group and 23 patients (85.2 %) in RYGB group achieved complete remission of diabetes mellitus with HbA1c < 6.0 % (P = 0.525)",0,True,947,1116
1,2188,4509558,True,True,no significant difference,"Change in HbA1c, FBG and C peptide were comparable in the two groups.",0,True,1278,1347
0,2194,3735552,True,True,significantly decreased,"The mean duration of antibiotic exposure was 4.5 and 6.3 days in the PCT and control group, respectively (mean difference −1.8 days; 95% CI −3.1, −0.5; P = 0.039) (Table 2 and Figure 3).",-1,False,21104,21290
1,2194,3735552,True,True,significantly decreased,"Mean duration of antibiotic exposure was reduced from 6.3 to 4.5 days under PCT guidance (−1.8 days; 95% CI −3.1, −0.5; P = 0.039) for all LRTI and from 9.1 to 5.7 days for pneumonia (−3.4 days 95% CI −4.9, −1.7; P<0.001).",-1,True,1212,1434
0,2196,5320759,True,True,no significant difference,"Among the cases of successful intubation, the intubation time was not significantly different between the two groups (P > 0.05).",0,True,865,993
1,2196,5320759,True,True,no significant difference,"Among the cases of successful intubation, the intubation time was not significantly different between the two groups (P > 0.05).",0,True,865,993
0,2197,5320759,True,True,no significant difference,The overall success rate of intubation was not significantly different between the two groups (P > 0.05).,0,True,994,1099
1,2197,5320759,True,True,no significant difference,The overall success rate of intubation was not significantly different between the two groups (P > 0.05).,0,True,994,1099
0,2198,5320759,True,True,significantly increased,"Compared to the midline approach technique, the frequencies of dry throat (52.2% vs. 40.4%, P = 0.020), sore throat (26.8% vs. 16.8%, P = 0.009) and hoarseness (14% vs. 8%, P = 0.045) were higher in the transillumination-assisted technique (Table 2).Table 2",1,False,15624,15881
1,2198,5320759,True,True,significantly increased,"The incidences of dry throat, sore throat, and hoarseness were higher in the T group (all P < 0.05).",1,True,1389,1489
0,2199,5320759,True,True,no significant difference,"The intubation success rates at the first, second, and third attempts as well as the average intubation times were similar between the two groups (P > 0.05), but in patients receiving successful intubation at the second attempt, the intubation time was longer in the T group (P = 0.0006).",0,True,1100,1388
1,2199,5320759,True,True,no significant difference,"The intubation success rates at the first, second, and third attempts as well as the average intubation times were similar between the two groups (P > 0.05),",0,True,1100,1257
0,2200,5320759,True,True,significantly increased,"The intubation success rates at the first, second, and third attempts as well as the average intubation times were similar between the two groups (P > 0.05), but in patients receiving successful intubation at the second attempt, the intubation time was longer in the T group (P = 0.0006).",1,True,1100,1388
1,2200,5320759,True,True,significantly increased,"he intubation success rates at the first, second, and third attempts as well as the average intubation times were similar between the two groups (P > 0.05), but in patients receiving successful intubation at the second attempt, the intubation time was longer in the T group (P = 0.0006).",1,True,1101,1388
0,2203,5372065,True,True,significantly decreased,"Systolic BP, mm Hg	249	−6.4 (−8.7 to −4.1)***	251	−6.2 (−9.0 to −3.3)***	250	−7.3 (−9.9 to −4.6)***",-1,False,-1,-1
1,2203,5372065,True,True,significantly decreased,"<td colspan=""1"" rowspan=""1"">Systolic BP, mm Hg</td><td colspan=""1"" rowspan=""1"">249</td><td colspan=""1"" rowspan=""1"">−6.4 (−8.7 to −4.1)***</td><td colspan=""1"" rowspan=""1"">251</td><td colspan=""1"" rowspan=""1"">−6.2 (−9.0 to −3.3)***</td><td colspan=""1"" rowspan=""1"">250</td><td colspan=""1"" rowspan=""1"">−7.3 (−9.9 to −4.6)***</td>",-1,False,-1,-1
1,2203,5372065,True,True,significantly decreased,"Among all participants, there was a statistically significant reduction in systolic BP of about 6 to 7 mmHg across all follow-up time points.",-1,False,34636,34777
0,2206,4064763,True,True,no significant difference,"After intervention, variables including: induction duration, duration of the 1st and the 2nd stages of labor, delivery method; and labor outcomes such as: hyper-stimulation of uterine, postpartum bleeding, 5-minute Apgar score, and infant's birth weight; and neonatal outcomes (admission to NICU, oxygen and intubation), in the two groups, were found to be the same (P < 0.05).",0,True,1720,2097
1,2206,4064763,True,True,no significant difference,"After intervention, variables including: induction duration, duration of the 1st and the 2nd stages of labor, delivery method; and labor outcomes such as: hyper-stimulation of uterine, postpartum bleeding, 5-minute Apgar score, and infant's birth weight; and neonatal outcomes (admission to NICU, oxygen and intubation), in the two groups, were found to be the same (P < 0.05).",0,True,1720,2097
0,2207,4064763,True,True,significantly increased,"Mean drug dose was 28.98 drops in group A, and 24.29 drops in group B, and the difference between the two groups was statistically significant (p= 0.042).",1,False,12557,12711
1,2207,4064763,True,True,significantly increased,"Mean drug dose was 28.98 drops in group A, and 24.29 drops in group B, and the difference between the two groups was statistically significant (p= 0.042).",1,False,12557,12711
0,2212,5308129,True,True,significantly decreased,"In comparison with lactulose alone, PEG-lactulose could improve HESA score in 24 hours more effectively (p =0.04, table 3).",-1,False,14011,14134
0,2214,5308129,True,True,no significant difference,"There was no significant change in the blood level of ammonia after 24 hours between the treatment groups (p =0.858, table 3).",0,False,15070,15196
0,2215,4313493,True,True,significantly decreased,"As shown in Table 2, absolute fall in IOP with bimatoprost was by 8.9 ± 1.598 mm Hg by the final visit. This was significantly (P < 0.0001) higher than the reduction of 6.55 ± 1.26 mm Hg seen in brimonidine-treated patients.",-1,False,11000,11224
1,2215,4313493,True,True,significantly decreased,IOP lowering with bimatoprost (8.9 ± 1.598 mm Hg) was significantly (P < 0.0001) higher than brimonidine (6.55 ± 1.26 mm Hg).,-1,True,1365,1490
0,2217,3556334,True,True,significantly decreased,"Interpretation of chest radiographs at 12 weeks showed that the mean number of zones involved in the vitamin D arm were 1.35 v/s 1.82 zones in the placebo arm (p 0.004) (95% CI 0.15, 0.79).",-1,False,18353,18542
1,2217,3556334,True,True,significantly decreased,"After 12 weeks, the vitamin D supplemented arm demonstrated significantly greater mean weight gain (kg) + 3.75, (3.16 – 4.34) versus + 2.61 (95% CI 1.99 – 3.23) p 0.009 and lesser residual disease by chest radiograph; number of zones involved 1.35 v/s 1.82 p 0.004 (95% CI 0.15, 0.79) and 50% or greater reduction in cavity size 106 (89.8%) v/s 111 (94.8%), p 0.035.",-1,True,1169,1535
0,2221,3804449,True,True,significantly increased,"Caregivers in the intervention group had significantly improved home environmental safety (P ≤ 0.000) higher caregiver self-efficacy (P ≤ 0.002), and lower caregiver strain (P ≤ 0.000) than caregivers in the control group.",1,False,36014,36236
1,2221,3804449,True,True,significantly increased,"After controlling for the effects of caregiver age, and baseline measures of caregiver self-efficacy, baseline caregiver strain, and baseline home safety, caregivers who receive the Home Safety Toolkit will have improved home environmental safety higher postintervention self-efficacy, and lower postintervention caregiver strain than the control group which receives standard patient education.",1,False,35590,35985
1,2221,3804449,True,True,significantly increased,"Caregivers in the intervention group had significantly improved home environmental safety (P ≤ 0.000) higher caregiver self-efficacy (P ≤ 0.002), and lower caregiver strain (P ≤ 0.000) than caregivers in the control group.",1,False,36014,36236
0,2222,3804449,True,True,significantly decreased,"Caregivers in the intervention group had significantly improved home environmental safety (P ≤ 0.000) higher caregiver self-efficacy (P ≤ 0.002), and lower caregiver strain (P ≤ 0.000) than caregivers in the control group.",-1,False,36014,36236
0,2223,3804449,True,True,significantly increased,"Caregivers in the intervention group had significantly improved home environmental safety (P ≤ 0.000) higher caregiver self-efficacy (P ≤ 0.002), and lower caregiver strain (P ≤ 0.000) than caregivers in the control group.",1,False,36014,36236
1,2223,3804449,True,True,significantly increased,"All caregiver outcome variables improved in the intervention group more than in the control. Home safety was significant at P ≤ 0.001, caregiver strain at P ≤ 0.001, and caregiver self-efficacy at P = 0.002.",1,True,775,982
0,2226,4477338,True,True,no significant difference,"Total cholesterol, HDL and LDL, did not change in either group.",0,False,18769,18832
1,2226,4477338,True,True,no significant difference,"Total cholesterol, HDL and LDL, did not change in either group.",0,False,18769,18832
0,2227,4477338,True,True,significantly increased,"EGP was modestly suppressed during the low-dose insulin infusion (Fig. 1E and F), but the percent suppression decreased by 12% on average in the placebo group and increased by 15% on average in the n-3 group (P = 0.024) (Fig. 1G)",1,False,19905,20134
1,2227,4477338,True,True,significantly increased,"Hepatic insulin sensitivity, determined from the suppression of endogenous glucose production by insulin, exhibited a small but significant improvement with EPA+DHA compared with placebo.",1,False,1430,1617
0,2228,3329148,True,True,significantly increased,"The H. pylori eradication rate of group A was slightly higher than group B (P < 0.05), and both of them were obviously higher than group C (P < 0.05) (Table 2).",1,False,15067,15227
1,2228,3329148,True,True,significantly increased,The H. pylori eradication rate of group A was slightly higher than group B (P < 0.05) and both of them were obviously higher than group C (P < 0.05).,1,True,2034,2183
0,2229,3329148,True,True,significantly increased,"The H. pylori eradication rate of group A was slightly higher than group B (P < 0.05), and both of them were obviously higher than group C (P < 0.05) (Table 2).",1,False,15067,15227
1,2229,3329148,True,True,significantly increased,The H. pylori eradication rate of group A was slightly higher than group B (P < 0.05) and both of them were obviously higher than group C (P < 0.05).,1,True,2034,2183
0,2230,3329148,True,True,no significant difference,There was no significant difference in total score descending of symptoms between each group (P > 0.05).,0,True,2472,2576
1,2230,3329148,True,True,no significant difference,There was no significant difference in total score descending of symptoms between each group (P > 0.05).,0,True,2472,2576
0,2231,4056626,True,True,significantly decreased,after ETS (T3) cough reflex was significantly reduced in comparison with controls (cough score 4 (IQR 3 to 4) vs. 2 (IQR1 to 2); P <0.0001) (Figure 6).,-1,False,11825,11976
1,2231,4056626,True,True,significantly decreased,"Following ketamine administration (T2), ICP did not modify (11.7 ± 7.3 vs. 11.0 ± 6.4 mmHg; P = 0.28); after ETS (T3) cough reflex was significantly reduced in comparison with controls (cough score 4 (IQR 3 to 4) vs. 2 (IQR1 to 2); P <0.0001) (Figure 6).",-1,False,11722,11976
0,2238,3210325,True,True,significantly decreased,"Depression ratings also increased more following negative ABM [t(56) = −7.1, p < .001, Cohen's d = .95] than positive ABM [t(58) = −3.6, p < .001, Cohen's d = .47].",-1,False,22224,22388
1,2238,3210325,True,True,significantly decreased,"Depression ratings also increased more following negative ABM [t(56) = −7.1, p < .001, Cohen's d = .95] than positive ABM [t(58) = −3.6, p < .001, Cohen's d = .47].",-1,False,22224,22388
0,2244,5372977,True,True,significantly increased,"Six days of BR ingestion increased plasma and salivary nitrate and nitrite concentrations in comparison to PLA (p < 0.001),",1,True,1313,1436
1,2244,5372977,True,True,significantly increased,"Six days of BR ingestion increased plasma and salivary nitrate and nitrite concentrations in comparison to PLA (p < 0.001), and enhanced Yo-Yo IR1 test performance by 3.4 ± 1.3% (from 1574 ± 47 to 1623 ± 48 m; p = 0.027).",1,True,1313,1534
0,2245,5372977,True,True,significantly decreased,Mean HR was lower in the BR (172 ± 2) vs. PLA trial (175 ± 2; p = 0.014).,-1,True,1535,1608
1,2245,5372977,True,True,significantly decreased,Mean HR was lower in the BR (172 ± 2) vs. PLA trial (175 ± 2; p = 0.014).,-1,True,1535,1608
0,2246,5372977,True,True,significantly increased,High-intensity intermittent running performance as assessed by the Yo-Yo IR1 significantly improved following BR ingestion (1623 ± 48 m) when compared to PLA (1574 ± 47 m; p = 0.027; Figure 2A).,1,False,14586,14780
1,2246,5372977,True,True,significantly increased,Six days of BR ingestion effectively improves high-intensity intermittent type exercise performance in trained soccer players.,1,True,1609,1735
0,2252,3467590,True,True,significantly increased,"In the unadjusted analysis, intensification of medications to control A1c increased in both trial arms when baseline and follow-up data were compared (intervention, 26.4% vs 32.6%, p=0.022; control, 24.8% vs 31.1%, p=0.033; figure 2). This was confirmed in the adjusted analysis (intervention, adjusted OR (AOR) 1.37; 95% CI 1.06 to 1.76; control, AOR 1.41 (95% CI 1.06 to 1.89)).",1,False,15700,16080
1,2252,3467590,True,True,significantly increased,"For A1c control, medication intensification increased in both groups (intervention, pre 26.4% vs post 32.6%, p=0.022; control, pre 24.8% vs post 31.1%, p=0.033) (intervention, adjusted OR (AOR) 1.37; 95% CI 1.06 to 1.76; control, AOR 1.41 (95% CI 1.06 to 1.89)); however, we observed no incremental benefit solely due to the intervention (group-by-time interaction, p=0.948).",1,True,1303,1678
0,2254,3467590,True,True,no significant difference,"In the unadjusted analysis, intensification of medications to control BP did not differ for patients cared for by physicians in either trial arm when comparing baseline and follow-up data (intervention, 12.3% vs 15.9%, p=0.080; control, 16.5% vs16.3%, p=0.941; figure 2). This finding was consistent with the adjusted analysis (intervention, AOR 1.37 (95% CI 0.99 to 1.88); control, AOR 1.00 (95% CI 0.72 to 1.41)).",0,False,16416,16831
1,2254,3467590,True,True,no significant difference,"A wide-reach, low-intensity, web-based interactive multicomponent intervention had no significant incremental effect on medication intensification for control of glucose, blood pressure or lipids for patients with diabetes of physicians practising in the rural Southeastern USA.",0,True,1893,2171
0,2255,3467590,True,True,no significant difference,"In the unadjusted analysis, intensification of medications to control LDL did not differ for patients cared for by physicians in either trial arm when comparing baseline and follow-up data (intervention, 10.6% vs 11.3%, p=0.726; control, 8.1% vs 8.4%, p=0.898; figure 2).",0,False,16833,17104
1,2255,3467590,True,True,no significant difference,"A wide-reach, low-intensity, web-based interactive multicomponent intervention had no significant incremental effect on medication intensification for control of glucose, blood pressure or lipids for patients with diabetes of physicians practising in the rural Southeastern USA.",0,True,1893,2171
0,2256,3467590,True,True,significantly increased,"In the unadjusted analysis and among patients with worse glucose control (A1c >9%), intensification of medications to control A1c increased in both trial arms between baseline and follow-up (intervention, pre 34.8% vs post 62.5%, p=0.002; control, pre 35.7% vs post 61.4%, p=0.008; figure 3 top panel).",1,False,17321,17623
1,2256,3467590,True,True,significantly increased,"In the unadjusted analysis and among patients with worse glucose control (A1c >9%), intensification of medications to control A1c increased in both trial arms between baseline and follow-up (intervention, pre 34.8% vs post 62.5%, p=0.002; control, pre 35.7% vs post 61.4%, p=0.008; figure 3 top panel).",1,False,17321,17623
0,2259,5223669,True,True,no significant difference,"The less efficient, LDA analysis yielded an LDL improvement of 7.2 mg/dL (95% CI −17.2 to 2.8; p=0.15) for GMC compared with usual care.",0,True,1419,1555
1,2259,5223669,True,True,no significant difference,"The less efficient, LDA analysis yielded an LDL improvement of 7.2 mg/dL (95% CI −17.2 to 2.8; p=0.15) for GMC compared with usual care.",0,True,1419,1555
0,2262,4379665,True,True,significantly increased,Post hoc tukey's test revealed Group 1 (WO) resulted in higher debris extrusion (P < 0.001),1,False,10151,10242
1,2262,4379665,True,True,significantly increased,The following post hoc Tukey's test confirmed that Group 2 (SAF) exhibited significantly least (P < 0.01) debris extrusion between the three groups tested.,1,True,1252,1407
0,2266,5589093,True,True,significantly decreased,Median (IQR) intraoperative fluid balance was lower in the GDT group compared to the usual care group (p<0.0001).,-1,False,19688,19801
1,2266,5589093,True,True,significantly decreased,Intraoperative fluid balance was 1005mL (475:1873) in the GDT group vs. 3300mL (2474:3874) in the usual care group (p<0.0001).,-1,True,878,1004
0,2269,5589093,True,True,significantly decreased,Three patients (12%) in the GDT group received intraoperative metaraminol vs. 23 patients (88%) in the usual care group (p<0.0001).,-1,False,19965,20096
1,2269,5589093,True,True,significantly decreased,Three patients (12%) in the GDT group received intraoperative metaraminol vs. 23 patients (88%) in the usual care group (p<0.0001).,-1,False,19965,20096
0,2271,5589093,True,True,no significant difference,Eleven patients (42%) received intraoperative ephedrine in the GDT group vs. 7 patients (27%) in the usual care (p = 0.125).,0,False,20097,20221
1,2271,5589093,True,True,no significant difference,Eleven patients (42%) received intraoperative ephedrine in the GDT group vs. 7 patients (27%) in the usual care (p = 0.125).,0,False,20097,20221
0,2272,5589093,True,True,significantly increased,"Similarly, the use of dopamine and/or dobutamine was significantly higher in the GDT group compared to the usual care group: 12 patients (46%) vs. 1 patient (4%) (p = 0.007).",1,False,20361,20535
1,2272,5589093,True,True,significantly increased,"Similarly, the use of dopamine and/or dobutamine was significantly higher in the GDT group compared to the usual care group: 12 patients (46%) vs. 1 patient (4%) (p = 0.007). Use of intraoperative beta-blockers was similar between groups.",1,False,20361,20599
0,2273,5589093,True,True,no significant difference,Use of intraoperative beta-blockers was similar between groups.,0,False,20536,20599
1,2273,5589093,True,True,no significant difference,Use of intraoperative beta-blockers was similar between groups.,0,False,20536,20599
0,2274,5589093,True,True,no significant difference,No statistically significant differences in the volumes of crystalloid or colloid fluids administered between the groups on both postoperative Day 1 and Day 2 were observed.,0,False,22914,23087
0,2277,5589093,True,True,no significant difference,Assessment of most severe complications demonstrated no significant differences between the GDT group and usual care group (p = 0.414).,0,False,24635,24770
1,2277,5589093,True,True,no significant difference,Assessment of most severe complications demonstrated no significant differences between the GDT group and usual care group (p = 0.414).,0,False,24635,24770
0,2279,5589093,True,True,no significant difference,Three patients (12%) in the GDT group developed delayed gastric emptying vs. 6 patients (23%) in the usual care group (p = 0.213).,0,False,24907,25037
1,2279,5589093,True,True,no significant difference,Three patients (12%) in the GDT group developed delayed gastric emptying vs. 6 patients (23%) in the usual care group (p = 0.213).,0,False,24907,25037
0,2280,5589093,True,True,significantly decreased,Patients in the usual care group were significantly more likely to receive blood transfusion: GDT (nil) vs. usual care (35%) (p = 0.0005).,-1,False,25038,25176
1,2280,5589093,True,True,significantly decreased,Patients in the usual care group were significantly more likely to receive blood transfusion: GDT (nil) vs. usual care (35%) (p = 0.0005).,-1,False,25038,25176
0,2281,5589093,True,True,significantly decreased,Patients in the usual care group were significantly more likely to develop electrolyte derangements: GDT (27%) vs. usual care (62%) (p = 0.012).,-1,False,25177,25321
1,2281,5589093,True,True,significantly decreased,Patients in the usual care group were significantly more likely to develop electrolyte derangements: GDT (27%) vs. usual care (62%) (p = 0.012).,-1,False,25177,25321
0,2282,5589093,True,True,no significant difference,"A difference between the proportions of cardiorespiratory complications in the usual care group (54%) compared to GDT (27%) was noticed, which did not achieve statistical significance (p = 0.066).",0,False,25322,25518
1,2282,5589093,True,True,no significant difference,"A difference between the proportions of cardiorespiratory complications in the usual care group (54%) compared to GDT (27%) was noticed, which did not achieve statistical significance (p = 0.066).",0,False,25322,25518
0,2284,5337766,True,True,significantly increased,The duration of stimulation was significantly longer in group C than in groups A and D (P=0.030).,1,True,1133,1230
1,2284,5337766,True,True,significantly increased,The duration of stimulation was significantly longer in group C than in groups A and D (P=0.030).,1,True,1133,1230
0,2285,5337766,True,True,significantly increased,The serum estradiol level was significantly higher in group D than in groups B and C (P=0.005).,1,True,1231,1326
1,2285,5337766,True,True,significantly increased,The serum estradiol level was significantly higher in group D than in groups B and C (P=0.005).,1,True,1231,1326
0,2289,5695666,True,True,significantly decreased,"Year 1 PA was significantly associated with 1-year weight change (r=0.23, p<0.0001), and this relationship was further strengthened after controlling for baseline PA and demographic factors (r=0.34, p<0.0001).",-1,False,12176,12385
1,2289,5695666,True,True,significantly decreased,"Year 1 PA was significantly associated with 1-year weight change (r=0.23, p<0.0001), and this relationship was further strengthened after controlling for baseline PA and demographic factors (r=0.34, p<0.0001).",-1,False,12176,12385
0,2291,1971065,True,True,significantly increased,"The proportion of participants achieving remission was also significantly greater with active than control treatment in the OC analysis of all randomized participants: 57.1% versus 11.1%, p = 0.040 (Fisher's exact test; remission defined as SIGH-SAD score <9).",1,False,17939,18199
1,2291,1971065,True,True,significantly increased,"At trial end, the proportions of participants in remission (SIGH-SAD less than 9) were significantly greater (Fisher's exact test),",1,True,1566,1697
0,2295,5337626,True,True,no significant difference,The proportion of patients achieving pathological tumour responses were also similar between the groups (147 [33%] of 452 patients in the chemotherapy alone group vs 135 [30%] of 443 in the chemotherapy plus bevacizumab group; p=0·51).,0,False,27482,27717
1,2295,5337626,True,True,no significant difference,The proportion of patients achieving pathological tumour responses were also similar between the groups (147 [33%] of 452 patients in the chemotherapy alone group vs 135 [30%] of 443 in the chemotherapy plus bevacizumab group; p=0·51).,0,False,27482,27717
0,2296,5337626,True,True,no significant difference,"When the comparison was repeated including only patients who underwent a resection (R0 vs R1), the proportions of R0 resections were again similar between the groups (321 [75%] of 429 patients in the chemotherapy alone group vs 305 [75%] of 405 in the chemotherapy plus bevacizumab group).",0,False,28627,28916
1,2296,5337626,True,True,no significant difference,"When the comparison was repeated including only patients who underwent a resection (R0 vs R1), the proportions of R0 resections were again similar between the groups (321 [75%] of 429 patients in the chemotherapy alone group vs 305 [75%] of 405 in the chemotherapy plus bevacizumab group).",0,False,28627,28916
0,2299,5509597,True,True,no significant difference,"However, there was no significant difference in proprioception in
the control group (p>0.05). ",0,False,10487,10581
1,2299,5509597,True,True,no significant difference,"Only the experimental group showed significant improvements in
proprioception. ",0,True,1004,1083
1,2299,5509597,True,True,no significant difference,"The experimental group showed significant improvements in the variations
of muscle activity and proprioception compared to the control group. ",0,True,1083,1225
0,2300,5509597,True,True,significantly increased,"The experimental group showed significant improvements in the
variations of muscle activity and proprioception compared to the control group
(p<0.05).",1,False,10581,10731
1,2300,5509597,True,True,significantly increased,"he experimental group showed significant improvements in the variations
of muscle activity and proprioception compared to the control group. ",1,True,1084,1225
0,2302,4025600,True,True,no significant difference,"LFD n = 30	LCD n = 29	P between groupsBMI, kg/m2 			 Baseline	34 (5.7)	32 (5.1)	NS 6 months	32 (5.5)	30 (5.1)	NS  P within group	< 0.001	< 0.001	HbA1c, mmol/mol			 Baseline	56 (8.0)	57 (8.6)	NS 6 months	55 (9.7)	53 (9.8)	NS  P within group	NS	< 0.01	Total cholesterol, mmol/L			 Baseline	4.3 (1.0)	4.5 (1.0)	NS 6 months	4.2 (1.1)	4.4 (1.1)	NS  P within group	NS	NS	LDL cholesterol, mmol/L			 Baseline	2.4 (0.7)	2.7 (0.9)	NS 6 months	2.3 (0.8)	2.5 (0.8)	NS  P within group	NS	NS	HDL cholesterol, mmol/L			 Baseline	1.1 (0.3)	1.1 (0.3)	NS 6 months	1.1 (0.3)	1.2 (0.5)	NS  P within group	NS	< 0.05	Triglycerides mmol/L			 Baseline	1.8 (0.8)	1.7 (1.4)	NS 6 months	1.8 (1.3)	1.5 (1.2)	NS  P within group	NS	NS",0,False,-1,-1
1,2302,4025600,True,True,no significant difference,"<td colspan=""1"" rowspan=""1"">
<italic>P</italic> within group</td><td colspan=""1"" rowspan=""1"">NS</td><td colspan=""1"" rowspan=""1"">NS</td><td colspan=""1"" rowspan=""1""></td>",0,False,-1,-1
0,2305,3747462,True,True,significantly decreased,"Vaccinated group (3) showed significant decreases in the RBCs count, PCV %, and Hb concentration at the 1st and 2nd weeks.",-1,False,9762,9884
0,2306,3747462,True,True,significantly increased,"Before challenge, compared to normal control group (1), vaccinated group (3) showed significant increase in uric acid and creatinine at the 1st week and at the 1st and 2nd weeks, respectively.",1,False,15318,15510
1,2306,3747462,True,True,significantly increased,"Before challenge, compared to normal control group (1), vaccinated group (3) showed significant increase in uric acid and creatinine at the 1st week and at the 1st and 2nd weeks, respectively.",1,False,15318,15510
